ATCO Code,Stop Type
0800ZZBWCOL0,TMU
0800ZZBWBDG0,TMU
0900WKNT0,RSE
0900ASKAM0,RSE
0900BAROW0,RSE
0900ROOSE0,RSE
0900DALTON0,RSE
0900BRMPTNC0,RSE
0900CARLILE0,RSE
0900DALSTON0,RSE
090033221589,AIR
0900SEASCAL0,RSE
0900STBEES0,RSE
0900SELAFLD0,RSE
0900SILCRFT0,RSE
0900WETHERL0,RSE
0900BOOTLE0,RSE
0900DRIGG0,RSE
0900BRYSTNS0,RSE
0900NETHRTN0,RSE
0900MLLM0,RSE
0900GREENRD0,RSE
0900RGLS0,RSE
0900PARTON0,RSE
0900WHITHVN0,RSE
0900APBY0,RSE
0900ARMTHWT0,RSE
0900LWBY0,RSE
0900LAZKRKO0,RSE
0900PNTH0,RSE
0900DENT0,RSE
0900FOXFILD0,RSE
0900GARSDLE0,RSE
0900GOVS0,RSE
0900KTBK0,RSE
0900ARNSIDE0,RSE
0900BNSD0,RSE
0900CARK0,RSE
0900KENDAL0,RSE
0900OXENHLM0,RSE
0900KRKBYIF0,RSE
090079411319,FTD
0900ULVRSTN0,RSE
0900STAVELY0,RSE
090079731313,FTD
0900WMER0,RSE
0900MPRT0,RSE
0900KSTP0,RSE
090079154882,FTD
090002374883,FTD
090050084885,RSE
090050184886,RSE
090050184887,RSE
090002433661,RSE
090002590031,RSE
090020011311,RSE
090010021410,RSE
090010022924,RSE
090010031577,RSE
090033061431,RSE
090033101667,RSE
090033151574,BCE
090033442994,RSE
090050021422,RSE
090050051579,RSE
090050141433,RSE
090050141818,RSE
090050151672,RSE
090050161606,RSE
090050182919,RSE
090050202902,RSE
090050222929,RSE
090050232941,RSE
090050242933,RSE
090050292935,RSE
090050302995,RSE
090074031307,RSE
090074291308,RSE
0900LWBY3,RSE
090074381656,RSE
090074562908,RSE
090074701447,RSE
090074703662,RSE
090079041309,RSE
090079091436,RSE
090079181578,RSE
090079201595,RSE
0900GARSDLE2,RSE
090079251605,RSE
090079251637,RSE
090079321558,RSE
090079361330,RSE
090079362899,RSE
090079391646,RSE
090079522944,RSE
090079682987,RSE
090079732998,RSE
090079732999,RSE
090010011311,RSE
090079144532,FTD
0900ASPTRIA0,RSE
0900CRCK0,RSE
0900FLIMBY0,RSE
0900HNGT0,RSE
090002564715,RSE
0900WIGTON0,RSE
0900OXENHLM1,RSE
0900DALSTON1,RSE
0900WIGTON1,RSE
0900PNTH1,RSE
0900ARMTHWT1,RSE
0900LAZKRK01,BCE
0900LWBY1,RSE
0900APBY1,RSE
0900KSTP1,RSE
0900ARNSIDE1,RSE
0900ASKAM1,RSE
0900BAROW1,RSE
0900BOOTLE1,RSE
0900BRMPTNC1,RSE
0900CARK1,RSE
0900DALTON1,RSE
0900DALTON2,RSE
0900DALTON3,RSE
0900DALTON4,RSE
0900DRIGG1,RSE
0900GARSDLE1,RSE
0900GOVS1,RSE
0900GREENRD1,RSE
0900GREENRD2,RSE
0900KTBK1,RSE
0900MLLM1,RSE
0900MLLM2,RSE
0900MLLM3,RSE
0900RGLS1,RSE
0900RGLS2,RSE
0900RGLS3,RSE
0900ROOSE1,RSE
0900SEASCAL1,RSE
0900SILCRFT1,RSE
0900STBEES1,RSE
0900LWBY2,RSE
0900ULVRSTN1,RSE
0900ASPTRIA1,RSE
0900WETHERL1,RSE
0900WMER1,RSE
0900WMER2,RSE
090074371654,RSE
090079241598,RSE
090079154956,FTD
090074444957,FTD
090079413909,BCT
090033104892,BCT
090079394550,BCT
090010024563,BCT
090010024564,BCT
090079684590,BCT
090079014591,BCT
090033234620,BCT
090079414625,BCT
090050164630,BCT
090074694680,BCT
090074214698,BCT
090074564777,BCT
090033174791,BCT
090079414862,BCT
090079364998,BCT
090079405063,BCT
090079405065,BCT
090079153912,BCT
090079454453,BCT
090079454454,BCT
090079284893,BCT
090079284894,BCT
090002334459,BCT
090002334460,BCT
090033444464,BCT
090033444465,BCT
090033174470,BCT
090033324471,BCT
090033324472,BCT
090074214475,BCT
090074564476,BCT
090074564479,BCT
090002564483,BCT
090002564484,BCT
090033404485,BCT
090002374487,BCT
090050134488,BCT
090050304490,BCT
090050304491,BCT
090050304492,BCT
090050124494,BCT
090050124495,BCT
090002434498,BCT
090002434499,BCT
090002254500,BCT
090033104501,BCT
090002434506,BCT
090002434508,BCT
090002594515,BCT
090002594516,BCT
090002594523,BCT
090002574526,BCT
090002574527,BCT
090033374528,BCT
090074564530,BCT
090074564531,BCT
090033374534,BCT
090033374535,BCT
090033374540,BCT
090033374541,BCT
090050164543,BCT
090033104551,BCT
090033104552,BCT
090033104553,BCT
090050244554,BCT
090010024559,BCT
090010024560,BCT
090010024565,BCT
090010024578,BCT
090010024579,BCT
090050244584,BCT
090079684588,BCT
090079704592,BCT
090079024594,BCT
090079324595,BCT
090079154604,BCT
090079644616,BCT
090050154631,BCT
090050154632,BCT
090050154633,BCT
090050144651,BCT
090050144652,BCT
090050144654,BCT
090050144655,BCT
090002404656,BCT
090002404657,BCT
090002354662,BCT
090002354663,BCT
090002354664,BCT
090002354665,BCT
090002354666,BCT
090002354668,BCT
090002244671,BCT
090002244672,BCT
090074484681,BCT
090002134686,BCT
090002134687,BCT
090002334688,BCT
090002334689,BCT
090079364768,BCT
090079364769,BCT
090079364770,BCT
090079364771,BCT
090033374790,BCT
090079414804,BCT
090050174806,BCT
090079414816,BCT
090033104870,BCT
090033104871,BCT
090074515342,BCT
090074455343,BCT
090079064808,BCT
090050064952,BCT
090079584954,BCT
090079584955,BCT
090074074967,BCT
090074074968,BCT
090074074969,BCT
090002044987,BCT
090002224988,BCT
090002224989,BCT
090002224990,BCT
090002224992,BCT
090002224993,BCT
090002044994,BCT
090079364997,BCT
090079415000,BCT
090074565008,BCT
090033295012,BCT
090033295013,BCT
090033415014,BCT
090033415015,BCT
090002225043,BCT
090050045086,BCT
090079365102,BCT
090033105262,BCT
100000008350,BCT
100053456,BCT
1000ALFRETN0,RSE
1000AMBERGT0,RSE
1000BAMFORD0,RSE
1000BAMFORD1,RSE
1000BELPER0,RSE
1000BELPER1,RSE
1000BUXTON0,RSE
1000CHEF0,RSE
1000CHFD0,RSE
1000CHNLY0,RSE
1000CROMFD0,RSE
1000CRWLL0,RSE
1000DAHS7753,BCT
1000DAHS7754,BCT
1000DBHB7648,BCT
1000DBHB7649,BCT
1000DBML7653,BCT
1000DBVR7655,BCT
1000DBVR7656,BCT
1000DBVR7658,BCT
1000DCCB2873,BCT
1000DCCC7671,BCT
1000DCCE8089,BCT
1000DCCM6341,BCT
1000DCCM6344,BCT
1000DCCM6346,BCT
1000DDBC7091,BCT
1000DDGL7454,BCT
1000DDHR7451,BCT
1000DGHS0900,BCT
1000DGHSW936,BCT
1000DGSD4386,BCT
1000DHBA2348,BCT
1000DHBA2458,BCT
1000DHLD2443,BCT
1000DLPP6154,BCT
1000DLPP6156,BCT
1000DLPR6165,BCT
1000DMMR6281,BCT
1000DMMR6283,BCT
1000DMMR8070,BCT
1000DMNR1790,BCT
1000DMNR7664,BCT
1000DMSR6276,BCT
1000DMSR6284,BCT
1000DMSR6285,BCT
1000DNTG0,RSE
1000DNWS6161,BCT
1000DNWS6350,BCT
1000DPBS8060,BCT
1000DPCS6148,BCT
1000DPSR1024,BCT
1000DRHS4593,BCT
1000DRONFLD0,RSE
1000DRONFLD1,RSE
1000DSC07095,BCT
1000DSHS6292,BCT
1000DSHS6295,BCT
1000DSHS6297,BCT
1000DSKC6307,BCT
1000DSKC6308,BCT
1000DSNM7034,BCT
1000DSNT7410,BCT
1000DTHS6040,BCT
1000DTHS6042,BCT
1000DTHS6056,BCT
1000DTHS6058,BCT
1000DUFIELD0,RSE
1000DVHL0,RSE
1000DWDD6405,BCT
1000EDALE0,RSE
1000FURNESV0,RSE
1000GLSP0,RSE
1000GRNDLFD0,RSE
1000HADFILD0,RSE
1000HATHRSG0,RSE
1000HOPD0,RSE
1000LGML0,RSE
1000LGML1,RSE
1000LGWITH0,RSE
1000LNGEATN0,RSE
1000LNGEATN1,RSE
1000MA0700,BCS
1000MATLCKB0,RSE
1000MATLOCK0,RSE
1000NWMILSC0,RSE
1000NWMILSN0,RSE
1000NWMILSN1,RSE
1000SHRBROK0,RSE
1000SHRBROK1,RSE
1000TUTBURY0,RSE
1000WATSTND0,RSE
1000WATSTND1,RSE
1000WHALYBG0,RSE
1000WHWLL0,RSE
1000WLNTNON0,RSE
1000ZZEVDUF0,TMU
1000ZZEVDUF1,TMU
1000ZZEVIDR0,TMU
1000ZZEVWKS0,TMU
1000ZZPRDDL0,TMU
1000ZZPRMAT0,TMU
1000ZZPRMLK0,TMU
1000ZZPRRWS0,TMU
100055142,BCT
100055144,BCT
100055146,BCT
100055148,BCT
100055150,BCT
100055154,BCT
1000ILKES0,RSE
1000ILKES1,RSE
100055412,BCT
100053800,BCT
10000000000,BCT
10000000ABC,BCT
1000test1,BCT
1090DRBY0,RSE
1090DRBY1,RSE
1090PEARTRE0,RSE
1090PEARTRE1,RSE
1090SPDN0,RSE
1090SPDN1,RSE
109055111,BCT
109055113,BCT
109055115,BCT
109055122,BCT
109055125,BCT
109055127,BCT
1100AXMNSTR0,RSE
1100BEREALS0,RSE
1100BEREFRS0,RSE
1100BRNSTPL0,RSE
1100CBRK0,RSE
1100CHAPLTN0,RSE
1100COPLSTN0,RSE
1100CREDITN0,RSE
1100DAWLISH0,RSE
1100DAWLSHW0,RSE
1100DIGBY0,RSE
1100DIGBY1,RSE
1100EGGESFD0,RSE
1100EXETERC0,RSE
1100EXETERC1,RSE
1100EXETRSD0,RSE
1100EXETRST0,RSE
1100EXMOUTH0,RSE
1100EXTON0,RSE
1100FENITON0,RSE
1100HONITON0,RSE
1100IVYBDGE0,RSE
1100KNYMPTN0,RSE
1100LAPFORD0,RSE
1100LYMPSTC0,RSE
1100LYMPSTN0,RSE
1100MOCHARD0,RSE
1100NABT0,RSE
1100NSTCYRE0,RSE
1100NWCOURT0,RSE
1100OKHMPTN0,RSE
1100PINHOE0,RSE
1100POLSBDG0,RSE
1100PRTSMTA0,RSE
1100SAMPCRT0,RSE
1100STJAMSP0,RSE
1100STRCROS0,RSE
1100TEINMTH0,RSE
1100TIVIPW0,RSE
1100TOPSHAM0,RSE
1100TOTNES0,RSE
1100UMBRLGH0,RSE
1100WHIMPLE0,RSE
1100YEOFORD0,RSE
1100EXT10,AIR
1100APP0,FTD
1100BAN0,FTD
1100BID0,FTD
1100COC0,FTD
1100DIT0,FTD
1100DNE0,FTD
1100DNV0,FTD
1100DTM0,FTD
1100EXM0,FTD
1100GRE0,FTD
1100HOO0,FTD
1100ILF0,FTD
1100INW0,FTD
1100KBR0,FTD
1100KIN0,FTD
1100LUN0,FTD
1100NOS0,FTD
1100NWF0,FTD
1100PMT0,FTD
1100SDN0,FTD
1100SLC0,FTD
1100SSD0,FTD
1100STA0,FTD
1100THM0,FTD
1100TLI0,FTD
1100TNM0,FTD
1100TOT0,FTD
1100WPT0,FTD
1100ZZDMMEL0,TMU
1100ZZDMOKE0,TMU
1100ZZDMSAM0,TMU
1100ZZPDKGW0,TMU
1100ZZSDBCK0,TMU
1100ZZSDSTV0,TMU
1100ZZSDTOT0,TMU
1100ZZSTCFD0,TMU
1100ZZSTCTN0,TMU
1100ZZSTSEA0,TMU
1100FLX00001,BCT
1100FLX00002,BCT
1100FLX00003,BCT
1100FLX00004,BCT
1100FLX00005,BCT
1180DEVNPRT0,RSE
1180DOCKYDP0,RSE
1180KEYHAM0,RSE
1180PLYMTH0,RSE
1180STBDXFR0,RSE
1180STBDXVR0,RSE
1180PLH10,AIR
1180DVP0,FTD
1180PBA0,FTD
1180PLY0,FTD
1180PMB0,FTD
1180RWY0,FTD
1180YVZ0,FTD
1190PAIGNTN0,RSE
1190TORQUAY0,RSE
1190TORRE0,RSE
1190BRX0,FTD
1190BXM0,FTD
1190TBP0,FTD
1190TOR0,FTD
1190ZZPDCHU0,TMU
1190ZZPDGDR0,TMU
1190ZZPDGRE0,TMU
1190ZZPDPGN0,TMU
1200CHETNOL0,RSE
1200CHRISTC0,RSE
1200DRCHS0,RSE
1200DRCHW0,RSE
1200GLHM0,RSE
1200HOLTONH0,RSE
1200MDNNWTN0,RSE
1200MORETON0,RSE
1200SHERBRN0,RSE
1200THFORD0,RSE
1200UPWEY0,RSE
1200WARHAM0,RSE
1200WEYMTH0,RSE
1200WOOL0,RSE
1200YTMNSTR0,RSE
1200BOH10,AIR
1200CHH0,FTD
1200CQU0,FTD
1200HVN0,FTD
1200MSB0,FTD
1200WEY0,FTD
1200ZZSRCFC0,TMU
1200ZZSRHMC0,TMU
1200ZZSRNPR0,TMU
1200ZZSRSWN0,TMU
1200DOA91276,BCT
1280BRANKSM0,RSE
1280HMWTHY0,RSE
1280POOLE0,RSE
1280PSTONE0,RSE
1280BSI0,FTD
1280POP0,FTD
1280POV0,FTD
1280SWD0,FTD
1290BOMO0,RSE
1290POKSDWN0,RSE
1290MSB0,FTD
1290TUK0,FTD
1290WIC0,FTD
13001081C,BCT
13001081G,BCT
13001121C,BCT
13001121G,BCT
13001126C,BCT
13001126G,BCT
13001127B,BCT
13001127F,BCT
13001131D,BCT
13001131H,BCT
13001160F,BCT
13001295C,BCT
13001310A,BCT
13001310E,BCT
13001471F,BCT
13001524D,BCT
13001529G,BCT
13001532D,BCT
13001532F,BCT
13001539C,BCT
13001541D,BCT
13001541H,BCT
13001544B,BCT
13001544F,BCT
13001545E,BCT
13001560C,BCT
13001560G,BCT
13001562C,BCT
13001562G,BCT
13001572H,BCT
13001594D,BCT
13001601C,BCT
13001601G,BCT
13001616C,BCT
13001616G,BCT
13001644H,BCT
13001684D,BCT
13001699A,BCT
13001717H,BCT
13001738F,BCT
13001740A,BCT
13001741D,BCT
13001741H,BCT
13001760H,BCT
13001803A,BCT
13001803E,BCT
13001819A,BCT
13001819E,BCT
13001822A,BCT
13001822F,BCT
13001829D,BCT
13002000C,BCT
13002014B,BCT
13002014H,BCT
13002023G,BCT
13002031A,BCT
13002107A,BCT
13002125D,BCT
13002126A,BCT
13002133F,BCT
13002177A,BCT
13002177E,BCT
13002406A,BCT
13002406E,BCT
13002573B,BCT
13002901E,BCT
13002909A,BCT
13003219G,BCT
13003230D,BCT
13003247B,BCT
13003252D,BCT
13003303B,BCT
13003303F,BCT
13003405B,BCT
13003418E,BCT
13003420C,BCT
13003512H,BCT
13003611A,BCT
13003611E,BCT
13003612A,BCT
13003612E,BCT
13003613A,BCT
13003613E,BCT
13003614A,BCT
13003614E,BCT
13003615A,BCT
13003615E,BCT
13003617A,BCT
13003617E,BCT
13003623F,BCT
13003627C,BCT
13003627E,BCT
13003628A,BCT
13003628E,BCT
13003629B,BCT
13003629F,BCT
13003630C,BCT
13003630G,BCT
13003632C,BCT
13003632G,BCT
13003654B,BCT
13003657C,BCT
13003657G,BCT
13003714A,BCT
13003714D,BCT
13003714E,BCT
13004053G,BCT
13004060E,BCT
13004063B,BCT
13004333H,BCT
13004361H,BCT
13004389C,BCT
13004529D,BCT
13004720E,BCT
13004721E,BCT
13004723F,BCT
13005002E,BCT
13005007D,BCT
13005016D,BCT
13005018F,BCT
13005019E,BCT
13005035B,BCT
13005046F,BCT
13005059D,BCT
13005059H,BCT
13005073D,BCT
130051360,BCT
13005146C,BCT
13005146G,BCT
13005151G,BCT
13005208B,BCT
13005219A,BCT
13005219E,BCT
13005252A,BCT
13005256C,BCT
13005416D,BCT
13005502D,BCT
13005502H,BCT
13005527C,BCT
13005646D,BCT
13005646E,BCT
13005911D,BCT
13005911H,BCT
13005950B,BCT
13005951B,BCT
13005952D,BCT
13005953F,BCT
13005954H,BCT
13005971D,BCT
13005971H,BCT
13006013D,BCT
13006013H,BCT
13006510D,BCT
13006510H,BCT
13006511D,BCT
13006511H,BCT
13006512A,BCT
13006519B,BCT
13006519H,BCT
13006528F,BCT
13006578C,BCT
13006578G,BCT
13006579C,BCT
13006579G,BCT
13006580A,BCT
13006580E,BCT
13006634D,BCT
13006634H,BCT
13006710E,BCT
13006800B,BCT
13006800F,BCT
13006845G,BCT
13006852F,BCT
13006857A,BCT
13006892F,BCT
13006926A,BCT
13006926E,BCT
13006928B,BCT
13006930F,BCT
13007005D,BCT
13007005H,BCT
13007107E,BCT
13007508C,BCT
13007828B,BCT
13007828F,BCT
13007829B,BCT
13007829F,BCT
13007830C,BCT
13007830G,BCT
13007831C,BCT
13007831G,BCT
13007832B,BCT
13007832F,BCT
13007833B,BCT
13007833F,BCT
13007834B,BCT
13007834F,BCT
13007835B,BCT
13007835F,BCT
13007836B,BCT
13007836F,BCT
13007837C,BCT
13007837G,BCT
13007838B,BCT
13007838F,BCT
13007839C,BCT
13007839G,BCT
13007842D,BCT
13007842H,BCT
13007843C,BCT
13007843G,BCT
13007856C,BCT
13007856G,BCT
13007861D,BCT
13007864B,BCT
13007864F,BCT
13008434C,BCT
13008434G,BCT
13008452B,BCT
13008452F,BCT
13008500C,BCT
13008500G,BCT
13008501C,BCT
13008501G,BCT
13008826B,BCT
13008826F,BCT
1300BSAUKLD,RSE
1300BSAUWEA,RSE
1300CLST0,RSE
1300CLST1,RSE
1300DRHM0,RSE
1300DRHM1,RSE
1300FROSTLY0,RSE
1300FROSTLY1,RSE
1300HGHNGTN0,RSE
1300HGHNGTN1,RSE
1300NWTA0,RSE
1300NWTA1,RSE
1300SEAHAM0,RSE
1300SEAHAM1,RSE
1300SHDN0,RSE
1300SHDN1,RSE
1300SHPE0,RSE
1300WOLSHAM0,RSE
1300WOLSHAM1,RSE
13005295F,BCT
13001251H,BCT
13007751G,BCT
13004035A,BCT
13004035B,BCT
13004036E,BCT
13004037A,BCT
13005528Y,BCT
13006898G,BCT
140083958,BCT
1400BATTLE0,RSE
1400BERWICK0,RSE
1400BEXHILL0,RSE
1400BSSN0,RSE
1400BXTD0,RSE
1400CBGH0,RSE
1400CODNBCH0,RSE
1400CODNBCH1,RSE
1400COKSBDG0,RSE
1400CRWHRST0,RSE
1400CTNG0,RSE
1400CTNG1,RSE
1400DOLEHAM0,RSE
1400EBOURNE0,RSE
1400ERIDGE0,RSE
1400ETCHNGM0,RSE
1400ETCHNGM1,RSE
1400FRANT0,RSE
1400GLYNDE0,RSE
1400HA83960,BCT
1400HASTING0,RSE
1400HMPDNPK0,RSE
1400HMPDNPK1,RSE
1400LEWES0,RSE
1400LEWES1,RSE
1400NEWHVNH0,RSE
1400NEWHVNT0,RSE
1400NEWHVNT1,RSE
1400NHV0,FTD
1400NRMNSBY0,RSE
1400OREE0,RSE
1400PLMPTON0,RSE
1400POLGATE0,RSE
1400POLGATE1,RSE
1400PVNSYAW0,RSE
1400PVNSYBY0,RSE
1400RBRTSBD0,RSE
1400RR80829A,BCT
1400RR80829B,BCT
1400RYEE0,RSE
1400SEAFORD0,RSE
1400SESARDM0,RSE
1400SNGT0,RSE
1400STLNRWS0,RSE
1400STLNRWS1,RSE
1400THOK0,RSE
1400UCKFILD0,RSE
1400WADHRST0,RSE
1400WINCHLS0,RSE
1400WSLE0,RSE
1400ZZBBSHF0,TMU
1400ZZKEBOD0,TMU
1400ZZKENTM0,TMU
1400ZZSLERG0,TMU
1400ZZSLGRM0,TMU
149000006148,BCT
149000006149,BCT
149000006353,BCT
149000006458,BCT
149000006621,BCT
149000006623,BCT
149000006625,BCT
149000006626,BCT
149000006631,BCT
149000006632,BCT
149000006634,BCT
149000007148,BCT
149000007149,BCT
149000007621,BCT
149000007625,BCT
149000007626,BCT
149000007631,BCT
149000007632,BCT
149000007634,BCT
149000007726,BCT
149000007872,BCT
149000008013,BCT
149000008021,BCT
149000008023,BCT
149000008024,BCT
149000009009,BCT
149000009013,BCT
149000009017,BCT
149000009021,BCT
149000009022,BCT
14900007070A,BCT
14900007070B,BCT
1490ALDTON1,RSE
1490BRGHLRD1,RSE
1490BRGHTN1,RSE
1490BRGHTN2,RSE
1490BRGHTN3,RSE
1490FAMR1,RSE
1490MLSECMB1,RSE
1490PRSP1,RSE
1490PSLDAWH1,RSE
1500ALRESFD0,RSE
1500ALTHORN0,RSE
1500AUDLEYE0,RSE
1500BASILDN0,RSE
1500BENFLET0,RSE
1500BENFLET1,RSE
1500BILERCY0,RSE
1500BLS0,FTD
1500BOC0,FTD
1500BRAINFP0,RSE
1500BRAINTR0,RSE
1500BRNMONC0,RSE
1500BRNMONC1,RSE
1500BRTWOOD0,RSE
1500BTLSBDG0,RSE
1500BURES0,RSE
1500CHLMSFD0,RSE
1500CHLMSFD1,RSE
1500CHPWKSC0,RSE
1500CLACTON0,RSE
1500CLCHHYT0,RSE
1500CLCHRTN0,RSE
1500CLCHSTR0,RSE
1500CLCHSTR1,RSE
1500CRESING0,RSE
1500DOVRCRT0,RSE
1500ELSENHM0,RSE
1500EMS0,FTD
1500FAMBDGE0,RSE
1500FRINTON0,RSE
1500GTBNTLY0,RSE
1500GTBNTLY1,RSE
1500GTCHSFD0,RSE
1500HARWICH0,RSE
1500HFLPEVL0,RSE
1500HOCKLEY0,RSE
1500HRLWMIL0,RSE
1500HRLWMIL1,RSE
1500HRLWTWN0,RSE
1500HTW0,FTD
1500HWH0,FTD
1500INGTSTN0,RSE
1500KELVEDN0,RSE
1500KIRBYX0,RSE
1500LAINDON0,RSE
1500MANNGTR0,RSE
1500MISTLEY0,RSE
1500MRKSTEY0,RSE
1500MRKSTEY1,RSE
1500NEWPRTE0,RSE
1500PCL0,FTD
1500PITSEA0,RSE
1500PRKSTON0,RSE
1500RAYLEGH0,RSE
1500ROCHFD0,RSE
1500ROYDON0,RSE
1500SEN10,AIR
1500SHENFLD0,RSE
1500SMINSTR0,RSE
1500STANAIR0,RSE
1500STANMFC0,RSE
1500STHEAIR0,RSE
1500STN0,AIR
1500THPLESK0,RSE
1500WAL0,FTD
1500WDHAMFR0,RSE
1500WEELEY0,RSE
1500WHORNDN0,RSE
1500WIKFORD0,RSE
1500WIKFORD1,RSE
1500WITHAME0,RSE
1500WITHAME1,RSE
1500WIVENHO0,RSE
1500WNOTLEY0,RSE
1500WONNAZE0,RSE
1500WRABNES0,RSE
1500ZZLUBKH0,TMU
1500ZZLUBKH1,TMU
1500ZZLUBKH2,TMU
1500ZZLUCWL0,TMU
1500ZZLUCWL1,TMU
1500ZZLUDBN0,TMU
1500ZZLUDBN1,TMU
1500ZZLUEPG0,TMU
1500ZZLUGGH0,TMU
1500ZZLUGGH1,TMU
1500ZZLULGN0,TMU
1500ZZLUTHB0,TMU
15800070,BCT
15800071,BCT
15800072,BCT
15800073,BCT
15800129,BCT
15800130,BCT
15800131,BCT
15800132,BCT
15800133,BCT
15800151,BCT
15800155,BCT
15800210,BCT
15800276,BCS
15800277,BCS
15800278,BCS
15800279,BCS
15800280,BCS
15800281,BCT
15800282,BCT
15800283,BCT
15800294,BCT
15800313,BCT
15800347,BCT
15800537,BCT
1580CHLKWEL0,RSE
1580LHONSEA0,RSE
1580LHONSEA1,RSE
1580PRITLWL0,RSE
1580SHBRYNS0,RSE
1580STHCENT0,RSE
1580STHCENT1,RSE
1580STHEAIR0,RSE
1580STHNDE0,RSE
1580STHVIC0,RSE
1580STHVIC1,RSE
1580THOPBAY0,RSE
1580THOPBAY1,RSE
1580WCLIFF0,RSE
1580WCLIFF1,RSE
1590100801,TXR
1590100901,TXR
1590101001,TXR
1590101101,TXR
1590101301,TXR
1590101401,TXR
1590101501,TXR
1590101601,TXR
1590CHADHDD0,RSE
1590ETILBRY0,RSE
1590GRAYS0,RSE
1590GRAYS1,RSE
1590OCKENDN0,RSE
1590PURFLET0,RSE
1590SLEHOPE0,RSE
1590TIL0,FTD
1590TLBYTWN0,RSE
1590TLBYTWN1,RSE
1590101201,TXR
1600ASHCHRC0,RSE
1600CHLTNHM0,RSE
1600DURSLEY0,RSE
1600GLOSTER0,RSE
1600KEMBLE0,RSE
1600LYDNEY0,RSE
1600MINMARS0,RSE
1600STNHSE0,RSE
1600STRUD0,RSE
1600GLO10,AIR
1600LYD0,FTD
1600SHS0,FTD
1600ZZDFLDJ0,TMU
1600ZZDFLDT0,TMU
1600ZZDFNCH0,TMU
1600ZZDFPKD0,TMU
1600ZZDFSTM0,TMU
1600ZZGRCRC0,TMU
1600ZZGRTOD0,TMU
1600ZZGRWCH0,TMU
1600FLX67,BCT
1600FLX74,BCT
1600FLX73,BCT
1600FLX68,BCT
1600FLX69,BCT
1600FLX70,BCT
1600FLX71,BCT
1600FLX72,BCT
1600FLX75,BCT
1600FLX76,BCT
1600FLX77,BCT
1600FLX78,BCT
1600FLX79,BCT
1600FLX80,BCT
1600FLX82,BCT
1600FLX84,BCT
1600FLX83,BCT
1600FLX85,BCT
1600FLX86,BCT
1600FLX87,BCT
1600FLX88,BCT
1600FLX89,BCT
1600FLX90,BCT
1600FLX91,BCT
1600FLX92,BCT
1600FLX93,BCT
1600FLX94,BCT
1600FLX100,BCT
1600FLX101,BCT
1600FLX102,BCT
1600FLX103,BCT
1600FLX95,BCT
1600FLX96,BCT
1600FLX97,BCT
1600FLX98,BCT
1600FLX99,BCT
1600FLX104,BCT
1600FLX105,BCT
1600FLX106,BCT
1600FLX107,BCT
1600FLX108,BCT
1600FLX109,BCT
1600FLX110,BCT
1600FLX111,BCT
1600FLX112,BCT
1600FLX113,BCT
1600FLX114,BCT
1600FLX115,BCT
1600FLX116,BCT
1600FLX117,BCT
1600FLX118,BCT
1600FLX119,BCT
1600FLX120,BCT
1600FLX121,BCT
1600FLX122,BCT
1600FLX123,BCT
1600FLX124,BCT
1600FLX125,BCT
1600FLX126,BCT
1600FLX81,BCT
1600FLX127,BCT
1600FLX128,BCT
1800ALTRNHM0,RSE
1800ALTRNHM1,RSE
1800ALTRNHM2,RSE
1800ALTRNHM3,RSE
1800AMIC002,BCS
1800AMICAR1,BCQ
1800ANAR011,BCQ
1800ANAR021,BCQ
1800ANBS002,BCS
1800ANEN011,BCE
1800ANEN021,BCE
1800ANIN01K,BCS
1800ANIN991,BST
1800ARDWICK0,RSE
1800ASHBRYS0,RSE
1800ASHONUL0,RSE
1800ATHERTN0,RSE
1800BAGE0,RSE
1800BAGE1,RSE
1800BLLVUE0,RSE
1800BLLVUE1,RSE
1800BLRD0,RSE
1800BMHL0,RSE
1800BMHL1,RSE
1800BNBS002,BCS
1800BNIC002,BCS
1800BNIC0D1,BCS
1800BNIC0E1,BCS
1800BNIC0F1,BCS
1800BNIN991,BST
1800BOLTON,RSE
1800BOLTON0,RSE
1800BRBM0,RSE
1800BREDBRY0,RSE
1800BREDBRY1,RSE
1800BRMCRSS0,RSE
1800BRMCRSS1,RSE
1800BRNGTN0,RSE
1800BRYN0,RSE
1800BRYN1,RSE
1800BYIC002,BCS
1800BYICAR1,BCQ
1800BYICAR2,BCQ
1800CHASNRD0,RSE
1800CHASNRD1,RSE
1800CHDH0,RSE
1800CHDH1,RSE
1800CHDH2,RSE
1800CLTN0,RSE
1800CLTN1,RSE
1800CLTN2,RSE
1800CLTN3,RSE
1800CNBS002,BCS
1800CSBS002,BCS
1800CSBS011,BCS
1800CSTL0,RSE
1800CSTL1,RSE
1800CSTL2,RSE
1800DAISYH0,RSE
1800DAVNPRT0,RSE
1800DAVNPRT1,RSE
1800DAVNPRT2,RSE
1800DERKER0,RSE
1800DERKER1,RSE
1800DNTON0,RSE
1800EB03002,BCT
1800EB06442,BCT
1800EB06682,BCT
1800EB07052,BCT
1800EB07612,BCT
1800EB07702,BCT
1800EB12832,BCT
1800EB17952,BCT
1800EBE0331,BCE
1800EBE0341,BCE
1800EBE0571,BCE
1800EBE0581,BCE
1800EBE0591,BCE
1800EBE0601,BCE
1800EBE0611,BCE
1800EBE1221,TMU
1800EBE1231,TMU
1800EBH0011,BCT
1800EBH0012,BCT
1800EBH0021,BCT
